hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,09-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,GBR,A,A,Check-Out,24-03-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,PRT,D,E,Canceled,21-03-2016,Un-Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,14-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,01-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,ITA,D,D,Check-Out,24-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,14-02-2016,Desired,Couples
City Hotel,0,2016,March,3,0,0,AUT,A,D,Check-Out,25-03-2016,Un-Desired,Family
City Hotel,1,2016,March,2,0,0,BEL,A,A,Canceled,21-03-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,DNK,D,E,Canceled,20-03-2016,Un-Desired,Family
City Hotel,1,2016,March,2,0,0,DEU,A,A,Canceled,01-02-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,GBR,A,A,Canceled,13-03-2016,Desired,Family
City Hotel,0,2016,March,2,0,0,AUT,A,A,Check-Out,25-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,BRA,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,0,2016,March,2,2,0,USA,F,F,Check-Out,27-03-2016,Desired,Family
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,TUN,A,A,Canceled,27-01-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,USA,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,1,0,0,CHN,A,A,Canceled,01-03-2016,Desired,Singal
City Hotel,0,2016,March,2,0,0,ESP,A,A,Check-Out,23-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,23-03-2016,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,21-03-2016,Desired,Singal
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,23-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,15-03-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,FRA,A,A,Canceled,22-03-2016,Desired,Family
City Hotel,1,2016,March,3,0,0,IRL,D,D,Canceled,14-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,19-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,GBR,A,A,Canceled,18-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,19-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,GBR,A,A,Canceled,08-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,3,0,0,GIB,D,D,Canceled,03-02-2016,Desired,Family
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,03-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,GIB,A,A,Canceled,03-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,1,0,PRT,A,A,Canceled,23-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,IRL,A,A,Canceled,19-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,1,0,DEU,A,A,Canceled,28-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,GBR,A,A,Canceled,08-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-10-2015,Desired,Couples
City Hotel,1,2016,March,2,2,1,ESP,G,G,Canceled,25-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,No-Show,22-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,17-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DNK,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,CHE,A,A,Check-Out,29-03-2016,Desired,Couples
City Hotel,0,2016,March,2,2,0,CHE,F,B,Check-Out,29-03-2016,Un-Desired,Family
City Hotel,1,2016,March,2,0,0,CHN,D,D,Canceled,17-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,18-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,18-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,20-03-2016,Desired,Couples
City Hotel,1,2016,March,1,0,0,CHN,D,D,Canceled,24-02-2016,Desired,Singal
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,18-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,18-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,21-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,09-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,25-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,25-03-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,FRA,A,A,Canceled,20-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,18-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,GBR,A,A,Canceled,20-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,21-03-2016,Desired,Couples
City Hotel,1,2016,March,2,2,0,ESP,F,F,Canceled,14-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,09-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,13-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,26-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,26-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,09-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,FRA,A,A,Canceled,03-02-2016,Desired,Couples
City Hotel,0,2016,March,1,0,0,DEU,A,A,Check-Out,26-03-2016,Desired,Singal
City Hotel,1,2016,March,3,0,0,VEN,D,D,Canceled,18-03-2016,Desired,Family
City Hotel,1,2016,March,3,0,0,VEN,D,D,Canceled,18-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,01-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,PRT,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,0,2016,March,2,2,0,ESP,F,F,Check-Out,27-03-2016,Desired,Family
City Hotel,0,2016,March,2,0,0,FRA,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,FRA,A,A,Canceled,21-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,12-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,DEU,A,A,Canceled,31-01-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,17-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,SWE,D,D,Canceled,07-02-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,DEU,A,A,Canceled,16-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,DEU,D,D,Canceled,07-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,CHE,B,B,Check-Out,30-03-2016,Desired,Couples
City Hotel,0,2016,March,0,2,0,CHE,B,B,Check-Out,30-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,DEU,D,D,Canceled,07-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,CHE,A,A,Check-Out,30-03-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,20-02-2016,Desired,Family
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,18-02-2016,Desired,Family
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,01-03-2016,Desired,Family
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,20-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,COL,A,A,Canceled,26-02-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,20-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,18-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,17-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,15-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,15-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,21-03-2016,Desired,Couples
City Hotel,1,2016,March,1,0,0,GBR,D,D,Canceled,04-03-2016,Desired,Singal
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,15-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,GBR,A,A,Canceled,16-02-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,11-03-2016,Desired,Family
City Hotel,0,2016,March,2,0,0,HRV,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,24-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,PER,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,16-02-2016,Desired,Family
City Hotel,0,2016,March,2,0,0,ESP,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,ESP,D,D,Canceled,19-02-2016,Desired,Family
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,16-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,14-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,ESP,A,A,Check-Out,27-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,14-03-2016,Desired,Couples
City Hotel,1,2016,March,1,0,0,LBN,A,A,Canceled,16-02-2016,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,21-03-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,21-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,10-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,15-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,17-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,20-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,28-12-2015,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ITA,A,A,Canceled,18-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,ESP,D,A,Check-Out,28-03-2016,Un-Desired,Couples
City Hotel,0,2016,March,1,0,0,ESP,D,D,Check-Out,28-03-2016,Desired,Singal
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,20-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,24-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ITA,A,A,Canceled,17-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,ESP,D,A,Check-Out,28-03-2016,Un-Desired,Couples
City Hotel,1,2016,March,2,0,0,ITA,A,A,Canceled,18-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,CHE,D,D,Canceled,18-01-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,GBR,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,SWE,B,B,Check-Out,29-03-2016,Desired,Couples
City Hotel,1,2016,March,2,2,0,ESP,F,F,Canceled,04-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,04-02-2016,Desired,Couples
City Hotel,0,2016,March,0,2,0,PRT,B,B,Check-Out,29-03-2016,Desired,Family
City Hotel,1,2016,March,2,2,0,ESP,F,F,Canceled,10-02-2016,Desired,Family
City Hotel,0,2016,March,2,0,0,ESP,D,A,Check-Out,28-03-2016,Un-Desired,Couples
City Hotel,1,2016,March,2,0,0,CHE,D,D,Canceled,02-01-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,ESP,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,DEU,D,D,Canceled,16-01-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,CHE,D,D,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,19-02-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,20-02-2016,Desired,Family
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,14-02-2016,Desired,Family
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,20-02-2016,Desired,Family
City Hotel,1,2016,March,3,0,0,ESP,D,D,Canceled,20-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,ESP,D,D,Canceled,14-02-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,GBR,D,D,Canceled,25-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,USA,D,D,Canceled,26-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,CHE,D,D,Canceled,27-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,FRA,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,No-Show,25-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,CHE,E,E,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,B,B,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,NLD,A,A,Canceled,26-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,GBR,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,GBR,A,D,No-Show,25-03-2016,Un-Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,ESP,A,A,Canceled,09-03-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,B,B,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ITA,D,D,Canceled,02-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,CHE,D,D,Canceled,02-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,1,0,PRT,A,A,Canceled,19-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,B,B,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,DEU,D,D,Canceled,21-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,DEU,A,A,Canceled,01-02-2016,Desired,Couples
City Hotel,1,2016,March,2,2,0,DEU,F,F,Canceled,08-02-2016,Desired,Family
City Hotel,1,2016,March,2,2,0,FRA,F,F,Canceled,03-01-2016,Desired,Family
City Hotel,1,2016,March,3,0,0,PRT,G,G,Canceled,17-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,12-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,FRA,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,25-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ITA,D,D,Canceled,25-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,D,D,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,NZL,A,G,Check-Out,28-03-2016,Un-Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,1,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Singal
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,B,B,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,B,B,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,FRA,D,D,Canceled,19-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,B,B,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,3,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,10-02-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,18-01-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,DEU,A,A,Check-Out,28-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,17-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,BEL,A,A,Canceled,22-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,No-Show,25-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,22-03-2016,Desired,Couples
City Hotel,0,2016,March,2,0,0,AUT,B,B,Check-Out,29-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,22-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ARE,D,D,Canceled,23-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,ESP,A,A,Canceled,12-01-2016,Desired,Couples
City Hotel,0,2016,March,2,2,0,CHE,F,B,Check-Out,29-03-2016,Un-Desired,Family
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-03-2016,Desired,Couples
City Hotel,1,2016,March,2,0,0,PRT,A,A,Canceled,16-03-2016,Desired,Couples
City Hotel,0,2016,March,0,2,0,AUT,B,B,Check-Out,29-03-2016,Desired,Family
